id,Season,Year,total_seas_prcp,name
ASN00023000,Spring,1996,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1996,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1996,2490,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1996,1478,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1996,1535,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1996,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1996,11402,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1996,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1996,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1996,2448,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1996,2268,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1996,2270,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1996,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1996,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1996,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1996,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1996,3674,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1996,1970,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1996,974,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1997,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1997,4627,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1997,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1997,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1997,2222,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1997,934,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1997,1142,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1997,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1997,2018,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1997,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1997,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1997,1969,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1997,1444,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1997,1260,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1997,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1997,13584,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1997,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1997,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1997,3520,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1997,410,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1997,1728,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1997,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1997,64,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1997,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1997,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1997,3072,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1997,810,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1997,927,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1998,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1998,6970,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1998,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1998,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1998,6192,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1998,1076,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1998,527,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1998,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1998,4236,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1998,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1998,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1998,1444,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1998,1710,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1998,1768,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1998,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1998,17820,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1998,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1998,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1998,1848,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1998,1934,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1998,836,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1998,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1998,34,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1998,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1998,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1998,7002,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1998,1130,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1998,1019,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,1999,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,1999,5846,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,1999,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,1999,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,1999,3302,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,1999,1516,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,1999,866,HOBART BOTANICAL GARDENS
ASN00009034,Spring,1999,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,1999,2400,DARWIN BOTANIC GARDENS
ASN00023000,Spring,1999,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,1999,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,1999,3266,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,1999,1330,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,1999,748,HOBART BOTANICAL GARDENS
ASN00009034,Summer,1999,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,1999,10586,DARWIN BOTANIC GARDENS
ASN00023000,Summer,1999,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,1999,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,1999,4034,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,1999,1672,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,1999,1553,HOBART BOTANICAL GARDENS
ASN00009034,Winter,1999,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,1999,6,DARWIN BOTANIC GARDENS
ASN00023000,Winter,1999,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,1999,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,1999,4102,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,1999,1586,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,1999,660,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2000,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2000,7152,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2000,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2000,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2000,3682,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2000,1634,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2000,327,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2000,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2000,1046,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2000,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2000,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2000,2496,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2000,2222,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2000,724,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2000,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2000,14426,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2000,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2000,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2000,1208,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2000,1060,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2000,874,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2000,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2000,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2000,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2000,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2000,830,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2000,1380,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2000,758,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2001,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2001,3750,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2001,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2001,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2001,6438,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2001,2268,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2001,1067,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2001,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2001,2380,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2001,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2001,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2001,1566,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2001,1844,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2001,1583,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2001,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2001,9376,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2001,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2001,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2001,3356,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2001,728,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2001,405,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2001,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2001,318,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2001,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2001,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2001,2228,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2001,1212,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2001,874,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2002,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2002,3496,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2002,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2002,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2002,2066,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2002,972,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2002,286,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2002,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2002,1598,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2002,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2002,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2002,594,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2002,988,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2002,1095,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2002,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2002,6868,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2002,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2002,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2002,5216,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2002,1182,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2002,734,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2002,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2002,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2002,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2002,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2002,724,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2002,824,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2002,854,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2003,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2003,1086,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2003,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2003,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2003,6728,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2003,1194,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2003,1468,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2003,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2003,3067,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2003,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2003,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2003,2174,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2003,1192,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2003,711,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2003,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2003,15816,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2003,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2003,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2003,1326,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2003,1018,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2003,634,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2003,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2003,34,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2003,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2003,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2003,1776,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2003,1526,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2003,902,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2004,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2004,4474,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2004,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2004,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2004,1420,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2004,958,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2004,754,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2004,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2004,1066,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2004,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2004,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2004,3610,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2004,2532,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2004,240,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2004,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2004,7662,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2004,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2004,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2004,2560,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2004,1352,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2004,226,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2004,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2004,317,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2004,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2004,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2004,2362,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2004,1380,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2004,1854,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2005,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2005,2688,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2005,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2005,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2005,2354,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2005,498,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2005,563,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2005,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2005,1431,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2005,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2005,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2005,2192,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2005,1402,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2005,2384,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2005,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2005,7476,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2005,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2005,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2005,2180,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2005,2728,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2005,1641,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2005,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2005,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2005,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2005,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2005,1434,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2005,1272,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2005,1115,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2006,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2006,5977,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2006,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2006,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2006,904,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2006,1280,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2006,862,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2006,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2006,570,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2006,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2006,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2006,2538,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2006,706,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2006,855,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2006,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2006,6840,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2006,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2006,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2006,2468,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2006,1450,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2006,758,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2006,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2006,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2006,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2006,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2006,4030,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2006,948,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2006,359,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2007,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2007,6453,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2007,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2007,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2007,2548,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2007,1040,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2007,647,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2007,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2007,2804,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2007,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2007,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2007,2382,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2007,1022,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2007,1104,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2007,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2007,9383,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2007,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2007,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2007,2762,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2007,1178,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2007,2266,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2007,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2007,28,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2007,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2007,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2007,7300,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2007,1244,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2007,772,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2008,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2008,1848,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2008,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2008,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2008,2126,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2008,1312,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2008,395,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2008,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2008,1652,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2008,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2008,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2008,2390,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2008,804,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2008,1046,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2008,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2008,14470,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2008,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2008,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2008,3696,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2008,1342,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2008,914,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2008,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2008,0,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2008,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2008,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2008,2610,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2008,1036,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2008,775,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2009,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2009,1950,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2009,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2009,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2009,3390,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2009,974,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2009,1451,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2009,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2009,1513,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2009,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2009,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2009,2092,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2009,1968,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2009,2141,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2009,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2009,13354,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2009,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2009,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2009,2192,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2009,640,MELBOURNE REGIONAL OFFICE
ASN00094030,Summer,2009,1140,HOBART BOTANICAL GARDENS
ASN00009034,Winter,2009,NA,PERTH REGIONAL OFFICE
ASN00014163,Winter,2009,NA,DARWIN BOTANIC GARDENS
ASN00023000,Winter,2009,NA,ADELAIDE WEST TERRACE
ASN00040214,Winter,2009,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Winter,2009,1888,SYDNEY (OBSERVATORY HILL)
ASN00086071,Winter,2009,1066,MELBOURNE REGIONAL OFFICE
ASN00094030,Winter,2009,2513,HOBART BOTANICAL GARDENS
ASN00009034,Autumn,2010,NA,PERTH REGIONAL OFFICE
ASN00014163,Autumn,2010,3439,DARWIN BOTANIC GARDENS
ASN00023000,Autumn,2010,NA,ADELAIDE WEST TERRACE
ASN00040214,Autumn,2010,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Autumn,2010,2498,SYDNEY (OBSERVATORY HILL)
ASN00086071,Autumn,2010,1312,MELBOURNE REGIONAL OFFICE
ASN00094030,Autumn,2010,594,HOBART BOTANICAL GARDENS
ASN00009034,Spring,2010,NA,PERTH REGIONAL OFFICE
ASN00014163,Spring,2010,3356,DARWIN BOTANIC GARDENS
ASN00023000,Spring,2010,NA,ADELAIDE WEST TERRACE
ASN00040214,Spring,2010,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Spring,2010,2568,SYDNEY (OBSERVATORY HILL)
ASN00086071,Spring,2010,3130,MELBOURNE REGIONAL OFFICE
ASN00094030,Spring,2010,1782,HOBART BOTANICAL GARDENS
ASN00009034,Summer,2010,NA,PERTH REGIONAL OFFICE
ASN00014163,Summer,2010,9698,DARWIN BOTANIC GARDENS
ASN00023000,Summer,2010,NA,ADELAIDE WEST TERRACE
ASN00040214,Summer,2010,NA,BRISBANE REGIONAL OFFICE
ASN00066062,Summer,2010,3586,SYDNEY (OBSERVATORY HILL)
ASN00086071,Summer,2010,1736,MELBOURNE REGIONAL OFFICE
